author,authorId
Alyson Noel,6905ef6f-85f8-495d-bf97-2ca2ede9971b
Diane Setterfield,c0e157ef-484d-4978-a503-9dd3a80cdc23
Paula McLain,44f7fe38-d713-401d-b3cc-1e198079060a
Umberto Eco,d68fe535-8fd2-40ad-ae6f-5ff9e68d34ee
 William Weaver,68c6c0e3-abfa-4847-a16d-730a01155bba
 Seán Barrett,507f227a-a377-4c5d-a367-c2100e7e72b4
Beatrice Sparks,bf66d49f-1c0b-43fa-8758-e3265bd53488
 Anonymous,3448abfe-15f5-43af-973c-e1d606a94799
John Kennedy Toole,0d62e49b-d25b-46f9-af03-b4a5e8c5958c
 Walker Percy,7b711c91-7821-4e70-be12-6be03244c840
 Philip Gabriel,57b58021-3ade-47cd-9a71-2861643bf15b
J.R. Ward,5a69ed04-570d-45c0-b8ba-f04c7a86160f
Arundhati Roy,8b60d5ec-caed-4d71-90d7-fe2c4560ad62
Stephen Hawking,3e95206f-1ce5-42e2-8913-4d967b3695c7
 Cao Chi,349d5da0-e4f4-414e-9562-d2ea8f522041
 Phạm Văn Thiều,7f786f2c-46f1-4cb5-9f00-0d578fdb3b41
Neal Stephenson,fa301a72-28d6-4c45-9e80-024147da8a26
Sarah Dessen,63a94fc3-5a56-40c7-84c9-dadc86446138
A.A. Milne,eae18f3f-0b60-437f-9452-e22dd69e8ea5
 Ernest H. Shepard,5dfeb8a2-9734-416f-8dd1-5e5ab6207faf
S.J. Watson,facaa57f-b0b5-4c46-9894-0c4b7fb0d676
Arthur Conan Doyle,fd07db33-47be-44e0-bfab-701034f07345
Rick Warren,ffadfb70-76db-433b-b079-9fd40b41575b
Jim Butcher,93ba6634-c579-4026-b974-c5c4fdedbf93
 Alfred MacAdam,7cd97648-4b7c-4356-8d83-4ae39736f456
Rick Yancey,4560c8b2-4321-472d-8900-02f39155c972
Charles Frazier,2108f295-2d58-4054-b64a-a344c80e6c57
Laura Joffe Numeroff,3e436d67-1001-4c54-b5df-d797eda859e4
 Felicia Bond,ef27e615-a808-4041-aa3e-7cb41182e5a8
Tennessee Williams,1d056e91-67bc-4ad0-a7d2-d2951bb9c1b4
Elizabeth Kostova,f558f7a6-73e3-46c7-b7c0-14d037b71f91
Emily St. John Mandel,a369f675-fcd7-4104-9a45-9d31a4c67aa2
Fredrik Backman,196c9fb9-a363-49ec-a50b-772fa091c6ca
 Henning Koch,86adeaa7-269d-443f-af3c-9fca11a11b79
Pearl S. Buck,bc6cde9c-9d81-4029-ac1d-28b7b723000a
John Berger,80991d49-52d0-43b5-a646-993b2dcb6f69
Anonymous,36787500-f5d6-4ca8-8242-c500b3d05cf1
Chuck Dixon,41f95858-3af0-4534-b4a2-659769a37fd3
 J.R.R. Tolkien,7cb48581-210d-4c43-8823-1dfccb136497
 David Wenzel,4001bbba-7f04-4ac3-b901-0748f60d1b65
 Sean Deming,bf34b779-1a58-4c14-91f4-21602c82411e
Junot Díaz,d4003d5f-0e55-4b8e-9935-796a8ed90950
Zora Neale Hurston,2587887e-3b66-4cf7-b8d5-cc95e5e93426
Newt Scamander,f58a0dba-60b8-490f-bddf-dceb78299348
 Albus Dumbledore,fa0e4f92-5f93-4231-aedb-e0158af42cb1
Malala Yousafzai,c6fdf329-6046-4434-9fe4-182b941c6140
 Christina Lamb,38d7197a-2ba0-403e-8744-55de506c8b95
 Kathryn Sutherland,086618a2-7f8c-4f38-8408-4dadaa9ed2dd
 Claire Lamont,56962490-e72d-4687-b619-9110eaeac5ca
Viktor E. Frankl,86751b6b-ef55-4c83-b54e-4d64875bd920
Tana French,a2316942-987e-4623-bcfb-4e448d59ad81
Richard Dawkins,b92ebae3-69a2-4559-af4d-9eb92184fd53
Lee Child,c6f89be4-fc52-4789-aeeb-fcad994b6363
Daniel Defoe,56b7e592-a79f-4ffa-a8a0-caf06aa6f0a1
 Gerald McCann,bf99a424-9646-466f-a7cb-da5d4597575d
 Virginia Woolf,5edd8fd9-4f5f-457a-b48b-800af3071b24
Niccolò Machiavelli,27bc6650-cd0b-4a47-b666-5a3e43db8d4d
 Adolph Caso,f48b66b9-40e5-4693-af26-160e3a474161
 Rufus Goodwin,f3b085ed-0f45-4fa8-8a3e-7823b0060070
 Benjamin Martinez,74ca940c-ae18-40da-a1d8-36686a8daf9b
Terry Goodkind,355f35dc-9f98-4cc9-b8d3-09dbbd3e0483
Kathleen Grissom,7c6083be-8b40-4508-8ac8-bbe8acffaf58
 Richard Pevear,f7a63a71-96ba-4baf-a38d-53d2ec153189
 Larissa Volokhonsky,fa9b243a-941b-4103-bafe-71445aaec50e
Jeanne DuPrau,ca9f5cb1-cffd-47d6-a4b0-2d9cbd07b85b
Kahlil Gibran,b8ba7292-ab52-4be3-b9be-fb0f19c9a711
Art Spiegelman,cdaf999f-b4a9-436d-800e-e7d448a7dca8
Dave Eggers,44bf21d3-fb65-4af5-87f9-f7b1762811e6
Jean M. Auel,13b6982a-09d4-4ffb-891c-3bd4931f5ea1
Anna Sewell,5fa85f22-745b-4329-b24e-d9a723e41642
 Henry Gifford,b8f4e881-d7b6-4340-aec8-8bb041b4eddc
Bret Easton Ellis,3b2b0707-3ed9-47ea-95ad-11fc82ffced6
Meg Cabot,8d149599-c396-4001-8240-1ce7c3761f4d
Alexander McCall Smith,6c44066a-5571-43cf-a545-cfeaf4d1d449
Robert Kirkman,d2df414d-0d63-4599-8bc4-945652f23914
 Tony Moore,73f220d2-d48d-4c4a-9663-303c3db752df
Arthur C. Clarke,6a029942-3f5e-48a1-95e1-34714289b3c1
Francine Rivers,55abe0fe-0a75-4ea5-a57e-63b6d714957d
Tim LaHaye,f5cb60dd-680e-4360-9a3d-02cd5190edec
 Jerry B. Jenkins,5da8b20a-9393-4e36-bd28-356935a5ec21
Barbara Ehrenreich,6860853a-c57a-475a-8ae7-49215597fcca
Patricia Cornwell,da471213-39c4-4b8d-812c-5a014715ae0c
Corrie ten Boom,6a2c1c48-1127-45f5-af2b-a3a38ea8174f
 John Sherrill,e3e6761c-ffa3-4859-a8ea-ab352788b8db
 Elizabeth Sherrill,01840376-711c-4ac7-8d94-b24193c042d5
Pat Conroy,2bf75bcd-270f-461a-b52f-6ef2adc4be3b
Michael Chabon,df3d9660-6406-4bb5-bb89-d700426a97b6
Simone Elkeles,4d0b4481-ef22-4b86-98e9-687b750b6e05
J.M. Barrie,f7fec9b1-6136-4d45-9a92-d9229ad09f8c
 Michael Hague,20acc0e5-3c9f-4168-a336-2f8dcec0f451
Michael Connelly,4fb56e2e-89fc-4e8a-9567-0c6c9ea99956
David Mitchell,e594afc5-cedf-4db3-bf62-2b047d8999e9
Tim O'Brien,8bff1a6e-2c8d-46e2-8bc5-f7c295741269
Banksy,e9b727a4-e136-4a6f-bd7c-9166f8eb1fb1
Jeff Lindsay,41196c57-e9b6-4367-b3df-78b679b66921
Jonathan Swift,2fa64a0e-3051-4457-85e5-4b38c53024e2
 Robert DeMaria Jr.,ede12283-e70b-4d4b-9c1d-dd3302408209
 Gail Kern Paster,2b8713c2-4377-4c84-836d-bb0e4b3a4abe
 Robert          Jackson,e484e099-bbc8-4c80-88e0-074c4aa1a070
Unknown,56b52dcb-be00-4de8-b287-949ca6626367
 Seamus Heaney,9d1cbcd2-0478-49e9-8bec-7c86a84acc7c
Frank Miller,c6147508-f16b-4db5-8a1d-b6cf95ded2df
 David Mazzucchelli,17389e81-757d-431a-978f-3c697089572e
 Richmond Lewis,abf6eba1-2ad8-4b52-af2f-aef2c00e58f5
 Dennis O'Neil,dc1ebcce-3f7c-4f17-b137-140c0988b555
Laini Taylor,27848378-6a0b-4f49-aa32-5d980844b295
Victoria Aveyard,ac00ddee-9cac-4324-9372-1fb1a0c0e65e
Charles Duhigg,5ce19c3a-ab32-438f-896c-0a77c0f009b3
John Berendt,189b1b4d-cd24-46b0-a8a3-330c15f499f4
Colleen Hoover,271ee473-bfc5-4b48-ba2c-4b7ef793b43c
 Nancy Bond,6b3fcfa6-80c3-4179-81c0-940a4dfc727e
Laura Ingalls Wilder,8935d1aa-5a12-4d22-ad78-8289f6cf2b64
Margery Williams Bianco,f886c876-3483-40db-a2a8-34717cc06eb9
 William   Nicholson,2de6d008-670f-403d-8f18-7b89b278b79a
Robert M. Pirsig,0b37b050-7e74-477b-9d16-8bd18252f247
 Arthur C. Clarke,728c97c4-3f5d-4ad9-b8ae-775aaf677e5f
Sara Shepard,28f99a0c-3d0c-4c15-8671-587acdc0745d
Don Freeman,7cbb4421-5f7d-46a0-b276-6aef39e2c431
Michael Pollan,ceab0912-2abe-4f36-83fc-7d6f827659fd
Kate Atkinson,cc5e4d6f-bdc1-450c-82a2-e3ef6441ee54
Kenneth Branagh,6e4d5dbf-f61d-4d7f-b1f2-a8fe337e8c5e
 William Shakespeare,1a4da3de-a2fb-40f8-af4c-1f18ef5639f9
Thomas Hardy,9d3dcd35-12b5-416f-8678-1a6bde253394
 Tim Dolin,7b32e694-3832-4823-af20-3c40ed71ed2f
 Margaret R. Higonnet,e86de5ea-87b1-4f11-a87b-e55c4e2a320e
Gustave Flaubert,0fec6bd7-55aa-4727-931e-3e02aca21a17
 Margaret Mauldon,555a8798-c9cd-4ded-a611-e0dce7caa143
 Malcolm Bowie,028c3114-2015-4ea6-a193-a35f5cb98a73
 Mark Overstall,1d0499b6-9ac3-4ff6-a93f-51a21d66e14f
Norton Juster,3847c893-e106-4526-8722-44af2357f40c
 Jules Feiffer,f9576319-fdf6-4947-8819-093dae822137
Ned Vizzini,01ef4539-3807-42ce-974d-031cb0a692a1
Vanessa Diffenbaugh,df3731d4-410c-44f3-b5c2-abe55747cf18
 Klaus Janson,f0a547de-7ca8-4e83-81cb-1ea5a1466fbc
 Lynn Varley,d49a6cb3-e1ab-44ea-bdef-09a397f10e40
Nick Hornby,387f3875-a10f-4c0e-aab3-743d01fe817d
John Gray,e45c4cbb-525c-4b73-a358-4001c804bbcd
Anthony Bourdain,6769d137-a7de-467d-987c-5261e5a6bcd1
Voltaire,6746db8f-0dec-4655-9b84-570af9df2c4a
Natalie Babbitt,cdc556b2-eb81-4fbc-8fbc-5121f090da51
 Marie Milpois,a18f2e33-65d9-4540-984e-de72fbf510e3
P.D. Eastman,feccc5d1-914b-40b5-b6ef-4412154c0288
E.H. Gombrich,0d329d51-c933-4f2d-a026-3dc0ea9803a6
Robert T. Kiyosaki,cb34ed22-0258-4fc9-801b-e2bb8c5fc163
Lev Grossman,b2bf0392-98b4-4199-b030-bbf39f7471d9
Tsugumi Ohba,c5d647fa-f5fd-46dd-8167-a838a4ef60d6
 Takeshi Obata,2a2bad39-cdff-4414-91eb-bcd5259930d0
Libba Bray,144fcbfd-fd4b-4824-9394-08bc21df140d
Tammara Webber,5030ac07-8472-40ab-8241-0defee411bcf
 Jeremy Tambling,2abfb39c-d90c-4948-8889-b0f618acf99b
Sherman Alexie,d587de8f-7581-4691-b7b1-fe9305ea843f
 Ellen Forney,3af359eb-bcde-4368-af21-0367304b717b
Mikhail Bulgakov,3eee1b7c-5dc8-4622-9aec-23ef9b21bfa8
 Katherine Tiernan O'Connor,95871b8a-7aed-4bbd-83d2-f4e7479edb30
 Diana Burgin,cb9d4789-e851-4efd-a3f2-198171392597
 Ellendea Proffer,f336369a-285e-4036-a72d-ff5dfc6ca9f8
Ursula K. Le Guin,db6240e2-85fc-4119-a3ec-e4ed18233601
Kate DiCamillo,226b3e94-3c73-4605-9062-07262e7f8a7d
 Chris Sheban,14c5653f-7ded-4695-86f6-4da8a61e3260
John Knowles,3faf4061-1db7-4772-96c4-7df8e54c85a7
Miguel de Cervantes Saavedra,2862dac6-2c0d-490e-ae09-7a2b92db7650
 Roberto González Echevarría,0cba67a4-9929-4f63-9ddf-121f27a32db3
 John Rutherford,df2c128d-f290-42fb-9e22-a358f1b59c2a
Robin Hobb,de27cdbc-41b8-4e0b-b82b-fe4cffe627ba
Beatrix Potter,a1d403c4-55a1-453f-bc92-8b1023c94c59
Susanna Kaysen,06c7133b-72cc-4cdb-8d0d-35eb45331af0
Chelsea Handler,e6c376fb-0b2a-4787-bad2-de06a9157155
Richard Bach,8c2a26e9-9dc6-4022-9507-e52f5776787c
 Russell Munson,99d47d4c-455f-48ba-8577-be8ea4dcd8bb
Robert Munsch,90c29ee6-4790-4804-a057-9be8a2919e5f
 Sheila McGraw,5340815c-0929-4285-a791-07b53530c0df
Daniel James Brown,b3394ada-144b-430e-9e30-de8af85cf834
 Christopher Tolkien,e5cce885-80d7-4bb0-8e17-49f59e6664cf
 Ted Nasmith,a2327336-ba42-4a1f-8826-8ff6f41f5406
Kate Morton,7f9e344e-e998-403f-85b6-15a653c2a7cc
 Edwin Muir,71d4be1d-a571-436b-a2d6-dd986281e57b
 Willa Muir,55b482c6-649c-4186-80c7-5e695e9d311b
 Max Brod,e0cc321a-1117-4ee7-9ad6-b950d5b57cc5
Piper Kerman,5cbefeb8-c237-4171-b314-3126e2553cf6
 Anne Perry,b02a8cd5-6f0d-4b66-81cd-4a897b27ba7d
Daniel Kahneman,e00df9b3-9781-45fe-bc51-796926833d54
Marion Zimmer Bradley,fa5ddcf8-a015-4629-8a58-d51a69be9a44
Judy Blume,ead8154c-1f20-42b8-9d14-34ecf07dadb5
Chris Bohjalian,d74e9a60-7268-44a7-83c5-84a7c15736b3
Chris Van Allsburg,49828676-2c27-4227-b118-d40117ccce23
Jon Scieszka,eb545d4e-a39f-4f50-b97b-3f1837ef607a
 Lane Smith,1b1539f0-17b1-4d12-9354-a9c577002e0e
 Margaret Jull Costa,9e0608b3-ef30-473c-b27e-0247175db90e
Sheryl Sandberg,93d6607e-7625-43a1-b71f-1cf0a43c8bf1
 Nell Scovell,eeac8404-8221-4161-a035-61a5b1d6ad35
Tahereh Mafi,3e6d1953-9c3c-407e-a06c-135bb8099b69
Jostein Gaarder,f0ccc31c-3122-4840-861d-5a57db9a9696
 Paulette Møller,8119ff9d-6138-4b35-bdc5-229fcc078907
Jennifer Egan,fb75840c-d0a0-427c-9978-415fd6c0ae9d
Johanna Spyri,02904909-15a7-436e-b5d5-7994a7111ed8
 Angelo  Rinaldi,51d0fa4b-b934-489c-9129-948462342e50
 Beverly Cleary,cbe3a258-3c0a-4980-a696-77d6c5be6736
Alex Flinn,455f8111-607e-48ad-bd80-a023feff670d
Geoffrey Chaucer,2413aee7-d0c1-412f-908d-c7f746219aef
 Nevill Coghill,21555418-0e23-49ac-a5ea-f9b5fab07daa
Harriet Beecher Stowe,e5046df3-94b0-49e3-bfae-743a3da91e12
Gaston Leroux,315da82f-6bae-45a2-bf98-f0fa0f2c3a56
 Alexander Teixeira de Mattos,5d53ca63-7d6d-455a-80dc-890f8d611ca7
José Saramago,7b76e2d4-0027-4c2b-b7b8-f2f8167ba49a
 Giovanni Pontiero,909ec801-187b-489f-94e6-56566d8ba052
Jonathan Franzen,16671d39-e213-4afb-b879-86d203e7deb4
Ally Carter,7ef004bf-42df-412d-987d-fcda9f39959b
Aravind Adiga,5e70afda-c59b-4b48-addf-b96b7f740d36
Barack Obama,791a3dfb-b645-48cc-8636-a5be1e92a091
Judith Viorst,af8b3d82-8997-47be-bc89-2e755b21b999
 Ray Cruz,7a380e92-04ce-4dcf-b5a9-4e181665d3fc
Howard Zinn,c1e60b38-1825-4392-8367-e95170e8492e
Justin Cronin,2a9d49f3-75be-46c0-8a01-b87719db3a14
Celeste Ng,1aec401b-384f-4dea-9e5d-5faa87797a20
Isabel Allende,7aeb1996-5fd8-45d6-b16a-420ac3fc796a
 Magda Bogin,fde6132e-772e-47e8-aaae-9b033ca04dc0
 Ροζίτα Σώκου,4c9a7cef-f56e-47d8-a93b-36d3f68a1d9a
Chimamanda Ngozi Adichie,30d5db66-6df9-4bfc-8592-77c4ec9bbb8a
Christopher McDougall,c5bea342-b470-4b52-9e7d-a037aeb9104c
Gabrielle Zevin,5ad5ec11-23f9-435e-86ee-bc83a5028e90
Ludwig Bemelmans,c7a7cb9c-ad75-4905-b31d-4f8ff5158db3
Napoleon Hill,a9a8314f-8cbb-499d-916f-34aeb4dfc493
Susanna Clarke,e82748bf-8f51-4f82-a756-d7d862ab009c
Michael  Grant,3c4f6c6f-01e2-4668-b7fc-0adf7864e605
Jess Walter,059c017d-ce99-4eb8-a99c-c8ae7d44adfc
Matthew Quick,977f5209-e29a-4c17-aa52-eb15e56dc055
Jules Verne,bf5a4b3b-02c5-4543-a1d2-7fccdbce2d18
 Anthony Bonner,3bdc2766-e49d-46c0-a5fc-fdb4113b4eee
Virginia Woolf,852d5657-18c2-46c7-976b-92f402d79103
 Maureen Howard,315f191b-2232-48b8-a1a4-2f6e31246450
Jonas Jonasson,baaf00a5-7e41-4bbb-984b-708467fbb74e
 Rod Bradbury,eded790c-7ba9-48cd-a97f-87a9c3c42147
Richard Bachman,8d5dec75-f68c-48ba-9186-cc6cb59eafe6
 Stephen King,ff83b02b-7c43-4a6e-a41a-821ff67a0827
 Michael Glencross,885db366-3c01-472c-b3ea-a54369def417
 Brian W. Aldiss,4cd5b72e-b5a4-424d-bfed-642a622c6722
Sharon Creech,307a535f-09de-4350-9428-a1772164b6d6
Julie Powell,45474ae3-1726-45b9-8c52-0c254c5ad3c4
Neal Shusterman,2aad725f-8e3d-4450-82b4-5c36d667a030
Kate Egan,4f5ba432-1628-4129-a618-099cb772cd58
William Faulkner,fbf56b31-dc8f-4b35-aaff-9c78adb9a5ec
Eckhart Tolle,64b808b7-868b-485a-9c82-3a52a278660b
Tite Kubo,b62f1bd1-8f6d-4338-ac29-2e6a3166cf75
Allie Brosh,b964d289-ca21-4a9c-af01-0051bcdf7195
Gregory David Roberts,dca8e20d-bbb9-4e06-a29a-ef5a09c061d4
 Ned Dameron,8d2c4235-8606-4859-947c-bd37e977efa9
Jeffery Deaver,fa0c4814-f125-48bb-9262-0c36571b10c7
Bernhard Schlink,9011ef81-db40-4f52-bdab-289ae2ffc672
 Carol Brown Janeway,38ab28e3-ab55-4c59-b4e6-11788225158a
Bill Martin Jr.,8d1ee478-34be-48ae-940b-a09907d4072a
 Eric Carle,97e8cc25-a231-4d9d-bf49-b635acdc4eb9
Dan Simmons,b4584e2c-abb0-4ed0-af1c-79b58cd96537
William Peter Blatty,c3ba7358-cab6-4e86-bd3f-261d1db0b1ad
David Guterson,940b4104-a64a-4eb1-aafd-02c58d835c9a
Alex Haley,ae80118e-84d0-42bf-aefe-d75e26d088d8
 Brian Bolland,b1c1dde0-316b-4a8f-9d18-46721bb038fa
 Tim Sale,859047de-6861-4a05-bcda-f1c5b16a56ba
Ralph Ellison,57aa6030-bd26-43b9-9a72-d522ee4930d0
Ishmael Beah,d466b2d1-2676-4d5c-a39c-49be88c644a8
Robert C. O'Brien,3c2807cc-2243-40d6-bfcf-777cfa75f055
Melissa Bank,9e73c037-5311-4196-bf8e-97a259dc7451
Hugh Howey,7eacd8b4-c6c2-403b-bcff-48a31b3c01f3
Christopher Moore,35655a18-31a5-4d26-b0ae-ec2cd1cdd137
Jenny  Lawson,855bf864-aa3a-4fb2-b4d9-9931e1d16d45
Scott Lynch,98999db1-361b-4ac1-8fbf-986708cb644d
Garth Nix,c0d4053a-590e-47ff-8508-9b0736eb1110
Jennifer L. Armentrout,84fdc4c7-ca31-4b1a-b914-ca5a3ba68ed4
Bryan Lee O'Malley,cac91758-5d78-4de4-96fa-d53b786dff10
Julie Kagawa,6e18c08b-994b-44cc-9290-ef71d879d0a4
Larry McMurtry,cc0a497b-20bc-479b-a697-11348db2fe0a
Mary Roach,c46949ab-28c0-4d38-b557-a0daa051dfb1
Thomas Keneally,f54a8398-7984-4d50-a9b8-ab2c315360d7
Malcolm X,9ad1d78f-cd72-4e82-a3b9-49bf3115bc3f
 Alex Haley,0d0f4677-1d4a-408c-abff-ebbd160cf0d5
 Sam Kieth,ff6eb3a3-491e-409d-9ebc-00f1db55ef49
 Mike Dringenberg,76b57072-0007-4746-a700-ccb200a47bb0
 Malcolm Jones III,1d9c6945-e823-4b6c-ae3f-7b408a652100
 Todd Klein,151fda68-bb65-4a39-8de0-39c2070c5e1c
 Karen  Berger,4b8082c5-3cb5-4581-a505-44354965a918
Dennis Lehane,a3b90311-feeb-4094-8545-a26447644b14
 Roma Gill,15c7f61d-7838-416d-ab99-6a6b12037867
Plato,c3979909-6948-4f28-bdec-739f52b507af
 Desmond Lee,edf8a997-7b36-43b1-b9e0-a27402a73f90
Patti Smith,9d3344b1-a789-4460-80c3-99861c2210d9
Phaidon Press,8e4d2e53-d658-47b9-9f1d-415dedd3f9d6
Jane Green,8caccc55-3e1c-4531-9b16-118010268277
 Walter J. Cobb,be7c54ad-5795-475f-978b-89a3b9eb953c
Rohinton Mistry,d6d67e07-9e7b-4caa-bc35-aa1cfa851321
Bill Watterson,d6e75d2e-4717-485f-ac5c-b35d5078eef2
 G.B. Trudeau,7f5d9e37-9c49-4f5b-af91-53f0aca1e2c5
Kate Chopin,ab6aad12-4304-4a94-95f6-cecdbec44502
Justin Halpern,f1be289a-718a-4193-9c37-5f0b99c76a69
Irvine Welsh,b27dac1f-38d5-40ba-b379-357ef3f9e3a9
 Eric Lindor Fall,a86d4643-0431-4059-874a-03d9cbaf7c98
Miguel Ruiz,ce9a32ad-a820-4c04-9c19-aaa2b078d5a3
Jacob Grimm,34e36e43-f91a-4c22-ad4f-ee40643be139
 Wilhelm Grimm,e4a4add4-2b30-40bf-ae03-a8cdf8ea6304
 Josef Scharl,7b11511b-2d2d-4bfb-b549-f32f052a9e81
 Padraic Colum,aa58cb14-8967-42db-b69c-38be0caf51f8
 Joseph Campbell,abf424cd-6bac-48c5-a337-af8c92623971
 Margaret Raine Hunt,2387e487-ef26-42b5-bef8-c76862a3b0a6
 James Stern,21820c1f-3af8-4aaa-95e5-e8d9cbfd0eb5
E.L. Konigsburg,0b259902-bd64-4fed-81aa-ae2a605519c2
Samantha Young,a3905143-4090-49c8-b235-2af6dfbedfb0
Francis Chan,3b28cdf1-c7dc-43fc-9f79-772b4733a041
 Danae Yankoski,80773bd3-deb5-4fcc-9e64-e295449230e5
 Chris Tomlin,93558250-86be-45c2-9335-f1f62996af97
Helen Keller,c2537757-00d8-41d4-a05d-33fa558275e0
Jonathan Tropper,d7646584-0fa6-46c7-bacd-817340ac5e9a
Seth Grahame-Smith,a654dc2a-dd99-4621-a052-7ab70560440f
Natsuki Takaya,fb22e554-619e-4a9b-a8ec-33758d6987c7
 Alethea Nibley,e258b842-f284-41d4-897b-2e729b2eb22a
 Athena Nibley,9a59ebea-bcc8-4623-b172-374fe5642938
Brian Selznick,08e93aea-67d5-45f1-b6d0-72eef25ea7c8
 Christopher Hitchens,7705d74d-8d75-4300-8e46-0d96ba7dfe7a
Bisco Hatori,94184696-762f-4245-a795-a86eff542919
Mary Kubica,9ba82881-6352-44c8-9e6f-647de5992e12
Abbi Glines,723adc3a-0b28-42ac-989f-b5efb9c14f50
Hilary Mantel,617c8bb5-4487-42e6-840c-acc4554a966e
Diana Wynne Jones,da279bd6-e1eb-4008-a0ea-cadabe7a676b
 William Olivier Desmond,78310a39-92fb-431f-ab54-fac29c2276f8
Henry David Thoreau,4e2d0b86-e292-42a1-9f6e-f3d0eb41e784
Julian Barnes,1b458bf2-eb0b-4425-aa73-a2e4da71f7d7
Sue Grafton,a1994df7-e97b-4fd8-970f-b77eec86d191
Sophocles,5678a0e4-55f2-479a-a8a6-e72bf1f7a109
 J.E. Thomas,1f70c3d9-5849-4b01-b627-bb16ec7f01f9
Kenneth Grahame,b3e4e092-8142-447b-b1e8-c5295deb20cf
 Gillian Avery,7cbda460-6b4f-4753-9926-064e638b77d2
Jenny Han,efa08746-f114-4db7-8b7b-376662648ed1
Marjane Satrapi,0f57c750-e6e2-45af-a0fd-f9ab492d9805
 Mattias Ripa,3d01b36c-4e09-4198-a0db-5ce9ff8a0b5a
E.M. Forster,3654499c-3ca0-4d65-badd-e104a4af237b
Kody Keplinger,cc6892a5-bcff-44d0-af96-860a6667ac10
J.D. Robb,0a9bcf01-df5b-4370-a48b-4d955ce6220e
Masashi Kishimoto,9df052b6-d445-4a60-a419-17784da009c6
 Katy Bridges,c075b01c-2291-4013-ba58-9c07ac410b44
Rachel Joyce,9c71ee35-2ec3-48c6-b716-fff3d5124b13
David Levithan,f485b20e-e9e4-47fe-98e1-074ac8746a4e
James Clavell,92edb676-f958-4cc9-b282-900893ac21b7
 John Archambault,d070de58-e3e3-418c-9932-a7821d14c914
 Lois Ehlert,224a70f9-b204-4d85-bbd4-c6515b58cd8c
Raina Telgemeier,e78d450f-1e40-4b8a-a06b-a45b84bd5030
Jacquelyn Mitchard,20e72f94-a191-4669-8178-067d8418e1f5
Louise Rennison,0aca4acc-eb2c-42e6-97dc-9a88d0e92f82
Robin Sloan,342d84c1-7899-430b-8050-c519ada6655f
V.C. Andrews,655d0545-b6fc-43cc-ad8f-416de99758ef
Paul Kalanithi,f8e706ca-587c-4edb-b998-da7e58bf678f
 Abraham Verghese,619af8c6-c832-4065-9929-c6621dd0a357
Ellen Raskin,ddc02160-cf7f-4e38-975e-2f3110742f43
Pierce Brown,2a954962-1ebe-4808-90ee-1183ce2926a6
Brent Weeks,43320912-e682-4d3f-bcea-0d15c973d910
Sam McBratney,d64c1a88-5f9f-4568-9490-563ccc68c981
 Anita Jeram,81f5ed55-bbf7-4448-b012-fd2994292eea
 John D. MacDonald,1898f89c-b43b-43e3-b3e0-ef329ec61637
Peter Benchley,b0fb2c50-a661-4516-bd2a-cebff867e810
Nicole Krauss,159b730d-8de1-456e-932c-871db5b8bdae
Astrid Lindgren,94707a63-d360-4b03-85ce-805eb107cbfa
 Lauren Child,900527e4-93db-4938-b52e-7bed25d78d3c
 Florence Lamborn,c262b23e-975c-4a13-8f86-3d9a9aed4ba4
 Nancy Seligsohn,1d0e7495-91c4-40e1-b582-b7e7772c4e24
Muriel Barbery,7f514724-2268-415b-a55d-5127eb55038c
 Alison Anderson,132f34c6-1970-4be1-8eda-fc628f78f9c1
Doris Kearns Goodwin,ad59feab-716e-4d5b-8041-5b044b04538e
 Suzanne Toren,10b7b8c3-3f88-4c08-9444-1c10222bb798
 Stuart Gilbert,1b1e9c1e-1ffb-4acc-a194-63239b3ec695
Susannah Cahalan,10a1ff57-4665-4313-a9e5-ba023266349c
Melissa Marr,e588427e-e564-4546-81f2-19cc96b8b754
H.A. Rey,4c97c5a6-714b-4df9-a682-a05df395cb76
Michael Ende,eeb34f7d-b745-426e-859c-1630a166efdf
 Ralph Manheim,6c4def07-ecc5-44ad-a764-70a521c45064
 Roswitha Quadflieg,7d39d408-392b-47d6-a92f-5f3b3539e9ad
Sylvia Nasar,461c5180-040c-4d28-9813-6ad7dbda4bb2
Upton Sinclair,9f2304ac-23c5-4cae-aa83-3bab3a1013d5
 Earl Lee,cc3246b5-0bbf-479a-8409-4b7caaa8404c
 Kathleen DeGrave,c629acbc-d815-4194-84ca-4f23d5dc7542
Kelley Armstrong,63d4a9a4-7e0e-4508-ba41-e85c64c6a2bf
Oliver Sacks,cb22cd75-5f97-4f9a-8b8a-839bca3a6404
Andre Dubus III,65eb81ad-ac22-46c3-b646-453772834815
M.R. Carey,a2d75a11-1a05-4708-b565-fd7c735f1d13
Crockett Johnson,397d868f-248a-4492-b373-a81b92db49d7
Hiromu Arakawa,694353f4-dce7-4057-8c18-d221e0bbd528
 Akira Watanabe,6c732dcb-c022-4d05-b558-db2db1878f0b
Joan Didion,39a36bd7-651b-46e7-b81b-f99e57cfced5
Lionel Shriver,ed6d3c0b-950c-4056-9082-ac8af27aeb78
Edith Wharton,d3188279-9d24-46ce-adb2-c3db592aee99
Geraldine Brooks,c323d849-c96e-4b29-8680-a8ce4ff55fab
Sylvain Reynard,08e439c6-8a88-4113-9d1e-9b7502185967
Judi Barrett,67764a57-cc57-4efa-8cc3-951387261d06
